,FileName,Time Recorded,Tool bounding box,Phase
3331,191S3__03331.jpg,114.09,[],Capsulorhexis
3332,191S3__03332.jpg,114.12,[],Capsulorhexis
3333,191S3__03333.jpg,114.16,[],Capsulorhexis
3334,191S3__03334.jpg,114.19,[],Capsulorhexis
3335,191S3__03335.jpg,114.23,[],Capsulorhexis
3336,191S3__03336.jpg,114.26,[],Capsulorhexis
3337,191S3__03337.jpg,114.3,[],Capsulorhexis
3338,191S3__03338.jpg,114.33,[],Capsulorhexis
3339,191S3__03339.jpg,114.36,[],Capsulorhexis
3340,191S3__03340.jpg,114.4,"[{'class': 'skinholder', 'xmin': 265, 'xmax': 639, 'ymin': 222, 'ymax': 381}, {'class': 'skinholder', 'xmin': 1480, 'xmax': 1898, 'ymin': 68, 'ymax': 187}, {'class': 'iris', 'xmin': 765, 'xmax': 1424, 'ymin': 172, 'ymax': 881}, {'class': 'cystotomeneedle', 'xmin': 1022, 'xmax': 1308, 'ymin': 526, 'ymax': 1078}]",Capsulorhexis
3341,191S3__03341.jpg,114.43,[],Capsulorhexis
3342,191S3__03342.jpg,114.47,[],Capsulorhexis
3343,191S3__03343.jpg,114.5,[],Capsulorhexis
3344,191S3__03344.jpg,114.54,[],Capsulorhexis
3345,191S3__03345.jpg,114.57,[],Capsulorhexis
3346,191S3__03346.jpg,114.61,[],Capsulorhexis
3347,191S3__03347.jpg,114.64,[],Capsulorhexis
3348,191S3__03348.jpg,114.67,[],Capsulorhexis
3349,191S3__03349.jpg,114.71,[],Capsulorhexis
3350,191S3__03350.jpg,114.74,"[{'class': 'skinholder', 'xmin': 1480, 'xmax': 1898, 'ymin': 68, 'ymax': 187}, {'class': 'iris', 'xmin': 765, 'xmax': 1424, 'ymin': 172, 'ymax': 881}, {'class': 'cystotomeneedle', 'xmin': 1037, 'xmax': 1323, 'ymin': 587, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 287, 'xmax': 661, 'ymin': 229, 'ymax': 389}]",Capsulorhexis
3351,191S3__03351.jpg,114.78,[],Capsulorhexis
3352,191S3__03352.jpg,114.81,[],Capsulorhexis
3353,191S3__03353.jpg,114.84,[],Capsulorhexis
3354,191S3__03354.jpg,114.88,[],Capsulorhexis
3355,191S3__03355.jpg,114.91,[],Capsulorhexis
3356,191S3__03356.jpg,114.95,[],Capsulorhexis
3357,191S3__03357.jpg,114.98,[],Capsulorhexis
3358,191S3__03358.jpg,115.02,[],Capsulorhexis
3359,191S3__03359.jpg,115.05,[],Capsulorhexis
3360,191S3__03360.jpg,115.08,"[{'class': 'skinholder', 'xmin': 280, 'xmax': 654, 'ymin': 208, 'ymax': 367}, {'class': 'cystotomeneedle', 'xmin': 1078, 'xmax': 1344, 'ymin': 511, 'ymax': 1078}, {'class': 'iris', 'xmin': 821, 'xmax': 1480, 'ymin': 119, 'ymax': 828}, {'class': 'skinholder', 'xmin': 1492, 'xmax': 1910, 'ymin': 52, 'ymax': 172}]",Capsulorhexis
3361,191S3__03361.jpg,115.12,[],Capsulorhexis
3362,191S3__03362.jpg,115.15,[],Capsulorhexis
3363,191S3__03363.jpg,115.19,[],Capsulorhexis
3364,191S3__03364.jpg,115.22,[],Capsulorhexis
3365,191S3__03365.jpg,115.25,[],Capsulorhexis
3366,191S3__03366.jpg,115.29,[],Capsulorhexis
3367,191S3__03367.jpg,115.32,[],Capsulorhexis
3368,191S3__03368.jpg,115.36,[],Capsulorhexis
3369,191S3__03369.jpg,115.39,[],Capsulorhexis
3370,191S3__03370.jpg,115.43,"[{'class': 'skinholder', 'xmin': 1500, 'xmax': 1918, 'ymin': 87, 'ymax': 207}, {'class': 'skinholder', 'xmin': 317, 'xmax': 691, 'ymin': 232, 'ymax': 391}, {'class': 'cystotomeneedle', 'xmin': 1122, 'xmax': 1359, 'ymin': 560, 'ymax': 1078}, {'class': 'iris', 'xmin': 836, 'xmax': 1494, 'ymin': 113, 'ymax': 822}]",Capsulorhexis
3371,191S3__03371.jpg,115.46,[],Capsulorhexis
3372,191S3__03372.jpg,115.5,[],Capsulorhexis
3373,191S3__03373.jpg,115.53,[],Capsulorhexis
3374,191S3__03374.jpg,115.56,[],Capsulorhexis
3375,191S3__03375.jpg,115.6,[],Capsulorhexis
3376,191S3__03376.jpg,115.63,[],Capsulorhexis
3377,191S3__03377.jpg,115.67,[],Capsulorhexis
3378,191S3__03378.jpg,115.7,[],Capsulorhexis
3379,191S3__03379.jpg,115.74,[],Capsulorhexis
3380,191S3__03380.jpg,115.77,"[{'class': 'iris', 'xmin': 836, 'xmax': 1494, 'ymin': 113, 'ymax': 822}, {'class': 'cystotomeneedle', 'xmin': 1025, 'xmax': 1341, 'ymin': 569, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 293, 'xmax': 667, 'ymin': 219, 'ymax': 378}, {'class': 'skinholder', 'xmin': 1491, 'xmax': 1909, 'ymin': 71, 'ymax': 191}]",Capsulorhexis
3381,191S3__03381.jpg,115.8,[],Capsulorhexis
3382,191S3__03382.jpg,115.84,[],Capsulorhexis
3383,191S3__03383.jpg,115.87,[],Capsulorhexis
3384,191S3__03384.jpg,115.91,[],Capsulorhexis
3385,191S3__03385.jpg,115.94,[],Capsulorhexis
3386,191S3__03386.jpg,115.97,[],Capsulorhexis
3387,191S3__03387.jpg,116.01,[],Capsulorhexis
3388,191S3__03388.jpg,116.04,[],Capsulorhexis
3389,191S3__03389.jpg,116.08,[],Capsulorhexis
3390,191S3__03390.jpg,116.11,"[{'class': 'skinholder', 'xmin': 1500, 'xmax': 1918, 'ymin': 106, 'ymax': 226}, {'class': 'iris', 'xmin': 774, 'xmax': 1433, 'ymin': 172, 'ymax': 881}, {'class': 'cystotomeneedle', 'xmin': 963, 'xmax': 1326, 'ymin': 602, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 269, 'xmax': 643, 'ymin': 249, 'ymax': 408}]",Capsulorhexis
3391,191S3__03391.jpg,116.15,[],Capsulorhexis
3392,191S3__03392.jpg,116.18,[],Capsulorhexis
3393,191S3__03393.jpg,116.21,[],Capsulorhexis
3394,191S3__03394.jpg,116.25,[],Capsulorhexis
3395,191S3__03395.jpg,116.28,[],Capsulorhexis
3396,191S3__03396.jpg,116.32,[],Capsulorhexis
3397,191S3__03397.jpg,116.35,[],Capsulorhexis
3398,191S3__03398.jpg,116.39,[],Capsulorhexis
3399,191S3__03399.jpg,116.42,[],Capsulorhexis
3400,191S3__03400.jpg,116.45,"[{'class': 'skinholder', 'xmin': 1500, 'xmax': 1918, 'ymin': 106, 'ymax': 226}, {'class': 'skinholder', 'xmin': 288, 'xmax': 662, 'ymin': 262, 'ymax': 421}, {'class': 'iris', 'xmin': 807, 'xmax': 1466, 'ymin': 204, 'ymax': 913}, {'class': 'cystotomeneedle', 'xmin': 1013, 'xmax': 1326, 'ymin': 616, 'ymax': 1078}]",Capsulorhexis
3401,191S3__03401.jpg,116.49,[],Capsulorhexis
3402,191S3__03402.jpg,116.52,[],Capsulorhexis
3403,191S3__03403.jpg,116.56,[],Capsulorhexis
3404,191S3__03404.jpg,116.59,[],Capsulorhexis
3405,191S3__03405.jpg,116.62,[],Capsulorhexis
3406,191S3__03406.jpg,116.66,[],Capsulorhexis
3407,191S3__03407.jpg,116.69,[],Capsulorhexis
3408,191S3__03408.jpg,116.73,[],Capsulorhexis
3409,191S3__03409.jpg,116.76,[],Capsulorhexis
3410,191S3__03410.jpg,116.8,"[{'class': 'skinholder', 'xmin': 1500, 'xmax': 1918, 'ymin': 106, 'ymax': 226}, {'class': 'cystotomeneedle', 'xmin': 1064, 'xmax': 1370, 'ymin': 571, 'ymax': 1078}, {'class': 'iris', 'xmin': 827, 'xmax': 1486, 'ymin': 174, 'ymax': 884}, {'class': 'skinholder', 'xmin': 319, 'xmax': 693, 'ymin': 245, 'ymax': 404}]",Capsulorhexis
3411,191S3__03411.jpg,116.83,[],Capsulorhexis
3412,191S3__03412.jpg,116.86,[],Capsulorhexis
3413,191S3__03413.jpg,116.9,[],Capsulorhexis
3414,191S3__03414.jpg,116.93,[],Capsulorhexis
3415,191S3__03415.jpg,116.97,[],Capsulorhexis
3416,191S3__03416.jpg,117,[],Capsulorhexis
3417,191S3__03417.jpg,117.04,[],Capsulorhexis
3418,191S3__03418.jpg,117.07,[],Capsulorhexis
3419,191S3__03419.jpg,117.11,[],Capsulorhexis
3420,191S3__03420.jpg,117.14,"[{'class': 'skinholder', 'xmin': 319, 'xmax': 693, 'ymin': 245, 'ymax': 404}, {'class': 'cystotomeneedle', 'xmin': 1105, 'xmax': 1385, 'ymin': 591, 'ymax': 1078}, {'class': 'iris', 'xmin': 862, 'xmax': 1521, 'ymin': 183, 'ymax': 892}, {'class': 'skinholder', 'xmin': 1538, 'xmax': 1918, 'ymin': 106, 'ymax': 226}]",Capsulorhexis
3421,191S3__03421.jpg,117.17,[],Capsulorhexis
3422,191S3__03422.jpg,117.21,[],Capsulorhexis
3423,191S3__03423.jpg,117.24,[],Capsulorhexis
3424,191S3__03424.jpg,117.28,[],Capsulorhexis
3425,191S3__03425.jpg,117.31,[],Capsulorhexis
3426,191S3__03426.jpg,117.34,[],Capsulorhexis
3427,191S3__03427.jpg,117.38,[],Capsulorhexis
3428,191S3__03428.jpg,117.41,[],Capsulorhexis
3429,191S3__03429.jpg,117.45,[],Capsulorhexis
3430,191S3__03430.jpg,117.48,"[{'class': 'skinholder', 'xmin': 319, 'xmax': 693, 'ymin': 245, 'ymax': 404}, {'class': 'cystotomeneedle', 'xmin': 1105, 'xmax': 1385, 'ymin': 591, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1538, 'xmax': 1918, 'ymin': 106, 'ymax': 226}, {'class': 'iris', 'xmin': 848, 'xmax': 1506, 'ymin': 179, 'ymax': 888}]",Capsulorhexis
3431,191S3__03431.jpg,117.52,[],Capsulorhexis
3432,191S3__03432.jpg,117.55,[],Capsulorhexis
3433,191S3__03433.jpg,117.58,[],Capsulorhexis
3434,191S3__03434.jpg,117.62,[],Capsulorhexis
3435,191S3__03435.jpg,117.65,[],Capsulorhexis
3436,191S3__03436.jpg,117.69,[],Capsulorhexis
3437,191S3__03437.jpg,117.72,[],Capsulorhexis
3438,191S3__03438.jpg,117.75,[],Capsulorhexis
3439,191S3__03439.jpg,117.79,[],Capsulorhexis
3440,191S3__03440.jpg,117.82,"[{'class': 'skinholder', 'xmin': 319, 'xmax': 693, 'ymin': 245, 'ymax': 404}, {'class': 'skinholder', 'xmin': 1538, 'xmax': 1918, 'ymin': 106, 'ymax': 226}, {'class': 'iris', 'xmin': 848, 'xmax': 1506, 'ymin': 179, 'ymax': 888}, {'class': 'cystotomeneedle', 'xmin': 1116, 'xmax': 1385, 'ymin': 616, 'ymax': 1078}]",Capsulorhexis
3441,191S3__03441.jpg,117.86,[],Capsulorhexis
3442,191S3__03442.jpg,117.89,[],Capsulorhexis
3443,191S3__03443.jpg,117.93,[],Capsulorhexis
3444,191S3__03444.jpg,117.96,[],Capsulorhexis
3445,191S3__03445.jpg,118,[],Capsulorhexis
3446,191S3__03446.jpg,118.03,[],Capsulorhexis
3447,191S3__03447.jpg,118.06,[],Capsulorhexis
3448,191S3__03448.jpg,118.1,[],Capsulorhexis
3449,191S3__03449.jpg,118.13,[],Capsulorhexis
3450,191S3__03450.jpg,118.17,"[{'class': 'skinholder', 'xmin': 1538, 'xmax': 1918, 'ymin': 106, 'ymax': 226}, {'class': 'iris', 'xmin': 848, 'xmax': 1506, 'ymin': 179, 'ymax': 888}, {'class': 'skinholder', 'xmin': 324, 'xmax': 698, 'ymin': 257, 'ymax': 416}, {'class': 'cystotomeneedle', 'xmin': 1108, 'xmax': 1377, 'ymin': 630, 'ymax': 1078}]",Capsulorhexis
3451,191S3__03451.jpg,118.2,[],Capsulorhexis
3452,191S3__03452.jpg,118.24,[],Capsulorhexis
3453,191S3__03453.jpg,118.27,[],Capsulorhexis
3454,191S3__03454.jpg,118.3,[],Capsulorhexis
3455,191S3__03455.jpg,118.34,[],Capsulorhexis
3456,191S3__03456.jpg,118.37,[],Capsulorhexis
3457,191S3__03457.jpg,118.41,[],Capsulorhexis
3458,191S3__03458.jpg,118.44,[],Capsulorhexis
3459,191S3__03459.jpg,118.47,[],Capsulorhexis
3460,191S3__03460.jpg,118.51,"[{'class': 'cystotomeneedle', 'xmin': 1139, 'xmax': 1421, 'ymin': 626, 'ymax': 1078}, {'class': 'iris', 'xmin': 867, 'xmax': 1526, 'ymin': 177, 'ymax': 886}, {'class': 'skinholder', 'xmin': 350, 'xmax': 724, 'ymin': 257, 'ymax': 416}, {'class': 'skinholder', 'xmin': 1560, 'xmax': 1918, 'ymin': 106, 'ymax': 226}]",Capsulorhexis
3461,191S3__03461.jpg,118.54,[],Capsulorhexis
3462,191S3__03462.jpg,118.58,[],Capsulorhexis
3463,191S3__03463.jpg,118.61,[],Capsulorhexis
3464,191S3__03464.jpg,118.65,[],Capsulorhexis
3465,191S3__03465.jpg,118.68,[],Capsulorhexis
3466,191S3__03466.jpg,118.71,[],Capsulorhexis
3467,191S3__03467.jpg,118.75,[],Capsulorhexis
3468,191S3__03468.jpg,118.78,[],Capsulorhexis
3469,191S3__03469.jpg,118.82,[],Capsulorhexis
3470,191S3__03470.jpg,118.85,"[{'class': 'skinholder', 'xmin': 350, 'xmax': 724, 'ymin': 257, 'ymax': 416}, {'class': 'skinholder', 'xmin': 1560, 'xmax': 1918, 'ymin': 106, 'ymax': 226}, {'class': 'cystotomeneedle', 'xmin': 1164, 'xmax': 1421, 'ymin': 610, 'ymax': 1078}, {'class': 'iris', 'xmin': 882, 'xmax': 1541, 'ymin': 166, 'ymax': 875}]",Capsulorhexis
3471,191S3__03471.jpg,118.89,[],Capsulorhexis
3472,191S3__03472.jpg,118.92,[],Capsulorhexis
3473,191S3__03473.jpg,118.95,[],Capsulorhexis
3474,191S3__03474.jpg,118.99,[],Capsulorhexis
3475,191S3__03475.jpg,119.02,[],Capsulorhexis
3476,191S3__03476.jpg,119.06,[],Capsulorhexis
3477,191S3__03477.jpg,119.09,[],Capsulorhexis
3478,191S3__03478.jpg,119.12,[],Capsulorhexis
3479,191S3__03479.jpg,119.16,[],Capsulorhexis
3480,191S3__03480.jpg,119.19,"[{'class': 'skinholder', 'xmin': 1560, 'xmax': 1918, 'ymin': 106, 'ymax': 226}, {'class': 'cystotomeneedle', 'xmin': 1143, 'xmax': 1405, 'ymin': 604, 'ymax': 1078}, {'class': 'iris', 'xmin': 850, 'xmax': 1509, 'ymin': 148, 'ymax': 857}, {'class': 'skinholder', 'xmin': 335, 'xmax': 709, 'ymin': 258, 'ymax': 417}]",Capsulorhexis
3481,191S3__03481.jpg,119.23,[],Capsulorhexis
3482,191S3__03482.jpg,119.26,[],Capsulorhexis
3483,191S3__03483.jpg,119.3,[],Capsulorhexis
3484,191S3__03484.jpg,119.33,[],Capsulorhexis
3485,191S3__03485.jpg,119.36,[],Capsulorhexis
3486,191S3__03486.jpg,119.4,[],Capsulorhexis
3487,191S3__03487.jpg,119.43,[],Capsulorhexis
3488,191S3__03488.jpg,119.47,[],Capsulorhexis
3489,191S3__03489.jpg,119.5,[],Capsulorhexis
3490,191S3__03490.jpg,119.54,"[{'class': 'skinholder', 'xmin': 335, 'xmax': 709, 'ymin': 275, 'ymax': 434}, {'class': 'iris', 'xmin': 860, 'xmax': 1518, 'ymin': 136, 'ymax': 845}, {'class': 'cystotomeneedle', 'xmin': 1199, 'xmax': 1405, 'ymin': 613, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1560, 'xmax': 1918, 'ymin': 134, 'ymax': 253}]",Capsulorhexis
3491,191S3__03491.jpg,119.57,[],Capsulorhexis
3492,191S3__03492.jpg,119.6,[],Capsulorhexis
3493,191S3__03493.jpg,119.64,[],Capsulorhexis
3494,191S3__03494.jpg,119.67,[],Capsulorhexis
3495,191S3__03495.jpg,119.71,[],Capsulorhexis
3496,191S3__03496.jpg,119.74,[],Capsulorhexis
3497,191S3__03497.jpg,119.78,[],Capsulorhexis
3498,191S3__03498.jpg,119.81,[],Capsulorhexis
3499,191S3__03499.jpg,119.84,[],Capsulorhexis
3500,191S3__03500.jpg,119.88,"[{'class': 'skinholder', 'xmin': 1560, 'xmax': 1918, 'ymin': 156, 'ymax': 276}, {'class': 'iris', 'xmin': 882, 'xmax': 1541, 'ymin': 203, 'ymax': 912}, {'class': 'skinholder', 'xmin': 327, 'xmax': 700, 'ymin': 286, 'ymax': 445}, {'class': 'cystotomeneedle', 'xmin': 1306, 'xmax': 1387, 'ymin': 744, 'ymax': 1078}]",Capsulorhexis
3501,191S3__03501.jpg,119.91,[],Capsulorhexis
3502,191S3__03502.jpg,119.95,[],Capsulorhexis
3503,191S3__03503.jpg,119.98,[],Capsulorhexis
3504,191S3__03504.jpg,120.01,[],Capsulorhexis
3505,191S3__03505.jpg,120.05,[],Capsulorhexis
3506,191S3__03506.jpg,120.08,[],Capsulorhexis
3507,191S3__03507.jpg,120.12,[],Capsulorhexis
3508,191S3__03508.jpg,120.15,[],Capsulorhexis
3509,191S3__03509.jpg,120.19,[],Capsulorhexis
3510,191S3__03510.jpg,120.22,"[{'class': 'iris', 'xmin': 921, 'xmax': 1579, 'ymin': 346, 'ymax': 1055}, {'class': 'skinholder', 'xmin': 337, 'xmax': 722, 'ymin': 323, 'ymax': 504}, {'class': 'skinholder', 'xmin': 1560, 'xmax': 1918, 'ymin': 180, 'ymax': 300}]",Capsulorhexis
3511,191S3__03511.jpg,120.25,[],Capsulorhexis
3512,191S3__03512.jpg,120.29,[],Capsulorhexis
3513,191S3__03513.jpg,120.32,[],Capsulorhexis
3514,191S3__03514.jpg,120.36,[],Capsulorhexis
3515,191S3__03515.jpg,120.39,[],Capsulorhexis
3516,191S3__03516.jpg,120.43,[],Capsulorhexis
3517,191S3__03517.jpg,120.46,[],Capsulorhexis
3518,191S3__03518.jpg,120.5,[],Capsulorhexis
3519,191S3__03519.jpg,120.53,[],Capsulorhexis
3520,191S3__03520.jpg,120.56,"[{'class': 'iris', 'xmin': 936, 'xmax': 1595, 'ymin': 450, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 330, 'xmax': 733, 'ymin': 465, 'ymax': 640}, {'class': 'skinholder', 'xmin': 1589, 'xmax': 1918, 'ymin': 334, 'ymax': 466}]",Capsulorhexis
3521,191S3__03521.jpg,120.6,[],Capsulorhexis
3522,191S3__03522.jpg,120.63,[],Capsulorhexis
3523,191S3__03523.jpg,120.67,[],Capsulorhexis
3524,191S3__03524.jpg,120.7,[],Capsulorhexis
3525,191S3__03525.jpg,120.74,[],Capsulorhexis
3526,191S3__03526.jpg,120.77,[],Capsulorhexis
3527,191S3__03527.jpg,120.8,[],Capsulorhexis
3528,191S3__03528.jpg,120.84,[],Capsulorhexis
3529,191S3__03529.jpg,120.87,[],Capsulorhexis
3530,191S3__03530.jpg,120.91,"[{'class': 'iris', 'xmin': 936, 'xmax': 1595, 'ymin': 450, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 330, 'xmax': 733, 'ymin': 465, 'ymax': 640}, {'class': 'skinholder', 'xmin': 1589, 'xmax': 1918, 'ymin': 344, 'ymax': 477}]",Capsulorhexis
3531,191S3__03531.jpg,120.94,[],Capsulorhexis
3532,191S3__03532.jpg,120.97,[],Capsulorhexis
3533,191S3__03533.jpg,121.01,[],Capsulorhexis
3534,191S3__03534.jpg,121.04,[],Capsulorhexis
3535,191S3__03535.jpg,121.08,[],Capsulorhexis
3536,191S3__03536.jpg,121.11,[],Capsulorhexis
3537,191S3__03537.jpg,121.14,[],Capsulorhexis
3538,191S3__03538.jpg,121.18,[],Capsulorhexis
3539,191S3__03539.jpg,121.21,[],Capsulorhexis
3540,191S3__03540.jpg,121.25,"[{'class': 'iris', 'xmin': 936, 'xmax': 1595, 'ymin': 450, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 349, 'xmax': 752, 'ymin': 472, 'ymax': 647}, {'class': 'skinholder', 'xmin': 1627, 'xmax': 1917, 'ymin': 344, 'ymax': 477}]",Capsulorhexis
3541,191S3__03541.jpg,121.28,[],Capsulorhexis
3542,191S3__03542.jpg,121.32,[],Capsulorhexis
3543,191S3__03543.jpg,121.35,[],Capsulorhexis
3544,191S3__03544.jpg,121.39,[],Capsulorhexis
3545,191S3__03545.jpg,121.42,[],Capsulorhexis
3546,191S3__03546.jpg,121.45,[],Capsulorhexis
3547,191S3__03547.jpg,121.49,[],Capsulorhexis
3548,191S3__03548.jpg,121.52,[],Capsulorhexis
3549,191S3__03549.jpg,121.56,[],Capsulorhexis
3550,191S3__03550.jpg,121.59,"[{'class': 'skinholder', 'xmin': 1627, 'xmax': 1918, 'ymin': 337, 'ymax': 470}, {'class': 'iris', 'xmin': 945, 'xmax': 1603, 'ymin': 416, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 354, 'xmax': 757, 'ymin': 454, 'ymax': 629}]",Capsulorhexis
3551,191S3__03551.jpg,121.62,[],Capsulorhexis
3552,191S3__03552.jpg,121.66,[],Capsulorhexis
3553,191S3__03553.jpg,121.69,[],Capsulorhexis
3554,191S3__03554.jpg,121.73,[],Capsulorhexis
3555,191S3__03555.jpg,121.76,[],Capsulorhexis
3556,191S3__03556.jpg,121.8,[],Capsulorhexis
3557,191S3__03557.jpg,121.83,[],Capsulorhexis
3558,191S3__03558.jpg,121.86,[],Capsulorhexis
3559,191S3__03559.jpg,121.9,[],Capsulorhexis
3560,191S3__03560.jpg,121.93,"[{'class': 'skinholder', 'xmin': 1627, 'xmax': 1918, 'ymin': 337, 'ymax': 470}, {'class': 'skinholder', 'xmin': 362, 'xmax': 765, 'ymin': 458, 'ymax': 633}, {'class': 'iris', 'xmin': 945, 'xmax': 1603, 'ymin': 419, 'ymax': 1078}]",Capsulorhexis
3561,191S3__03561.jpg,121.97,[],Capsulorhexis
3562,191S3__03562.jpg,122,[],Capsulorhexis
3563,191S3__03563.jpg,122.04,[],Capsulorhexis
3564,191S3__03564.jpg,122.07,[],Capsulorhexis
3565,191S3__03565.jpg,122.1,[],Capsulorhexis
3566,191S3__03566.jpg,122.14,[],Capsulorhexis
3567,191S3__03567.jpg,122.17,[],Capsulorhexis
3568,191S3__03568.jpg,122.21,[],Capsulorhexis
3569,191S3__03569.jpg,122.24,[],Capsulorhexis
3570,191S3__03570.jpg,122.28,"[{'class': 'iris', 'xmin': 941, 'xmax': 1600, 'ymin': 384, 'ymax': 1075}, {'class': 'skinholder', 'xmin': 1627, 'xmax': 1918, 'ymin': 325, 'ymax': 458}, {'class': 'skinholder', 'xmin': 352, 'xmax': 754, 'ymin': 446, 'ymax': 621}]",Capsulorhexis
3571,191S3__03571.jpg,122.31,[],Capsulorhexis
3572,191S3__03572.jpg,122.34,[],Capsulorhexis
3573,191S3__03573.jpg,122.38,[],Capsulorhexis
3574,191S3__03574.jpg,122.41,[],Capsulorhexis
3575,191S3__03575.jpg,122.45,[],Capsulorhexis
3576,191S3__03576.jpg,122.48,[],Capsulorhexis
3577,191S3__03577.jpg,122.51,[],Capsulorhexis
3578,191S3__03578.jpg,122.55,[],Capsulorhexis
3579,191S3__03579.jpg,122.58,[],Capsulorhexis
3580,191S3__03580.jpg,122.62,"[{'class': 'iris', 'xmin': 933, 'xmax': 1591, 'ymin': 404, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1627, 'xmax': 1918, 'ymin': 342, 'ymax': 475}, {'class': 'skinholder', 'xmin': 337, 'xmax': 740, 'ymin': 456, 'ymax': 630}]",Capsulorhexis
3581,191S3__03581.jpg,122.65,[],Capsulorhexis
3582,191S3__03582.jpg,122.69,[],Capsulorhexis
3583,191S3__03583.jpg,122.72,[],Capsulorhexis
3584,191S3__03584.jpg,122.75,[],Capsulorhexis
3585,191S3__03585.jpg,122.79,[],Capsulorhexis
3586,191S3__03586.jpg,122.82,[],Capsulorhexis
3587,191S3__03587.jpg,122.86,[],Capsulorhexis
3588,191S3__03588.jpg,122.89,[],Capsulorhexis
3589,191S3__03589.jpg,122.93,[],Capsulorhexis
3590,191S3__03590.jpg,122.96,"[{'class': 'skinholder', 'xmin': 328, 'xmax': 730, 'ymin': 475, 'ymax': 650}, {'class': 'iris', 'xmin': 910, 'xmax': 1569, 'ymin': 420, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1627, 'xmax': 1918, 'ymin': 354, 'ymax': 487}]",Capsulorhexis
3591,191S3__03591.jpg,123,[],Capsulorhexis
3592,191S3__03592.jpg,123.03,[],Capsulorhexis
3593,191S3__03593.jpg,123.06,[],Capsulorhexis
3594,191S3__03594.jpg,123.1,[],Capsulorhexis
3595,191S3__03595.jpg,123.13,[],Capsulorhexis
3596,191S3__03596.jpg,123.17,[],Capsulorhexis
3597,191S3__03597.jpg,123.2,[],Capsulorhexis
3598,191S3__03598.jpg,123.23,[],Capsulorhexis
3599,191S3__03599.jpg,123.27,[],Capsulorhexis
3600,191S3__03600.jpg,123.3,"[{'class': 'skinholder', 'xmin': 328, 'xmax': 730, 'ymin': 475, 'ymax': 650}, {'class': 'skinholder', 'xmin': 1627, 'xmax': 1918, 'ymin': 354, 'ymax': 487}, {'class': 'iris', 'xmin': 887, 'xmax': 1546, 'ymin': 435, 'ymax': 1078}]",Capsulorhexis
3601,191S3__03601.jpg,123.34,[],Capsulorhexis
3602,191S3__03602.jpg,123.37,[],Capsulorhexis
3603,191S3__03603.jpg,123.41,[],Capsulorhexis
3604,191S3__03604.jpg,123.44,[],Capsulorhexis
3605,191S3__03605.jpg,123.47,[],Capsulorhexis
3606,191S3__03606.jpg,123.51,[],Capsulorhexis
3607,191S3__03607.jpg,123.54,[],Capsulorhexis
3608,191S3__03608.jpg,123.58,[],Capsulorhexis
3609,191S3__03609.jpg,123.61,[],Capsulorhexis
3610,191S3__03610.jpg,123.64,"[{'class': 'skinholder', 'xmin': 301, 'xmax': 704, 'ymin': 522, 'ymax': 696}, {'class': 'skinholder', 'xmin': 1627, 'xmax': 1918, 'ymin': 411, 'ymax': 544}, {'class': 'iris', 'xmin': 875, 'xmax': 1534, 'ymin': 457, 'ymax': 1078}]",Capsulorhexis
3611,191S3__03611.jpg,123.68,[],Capsulorhexis
3612,191S3__03612.jpg,123.71,[],Capsulorhexis
3613,191S3__03613.jpg,123.75,[],Capsulorhexis
3614,191S3__03614.jpg,123.78,[],Capsulorhexis
3615,191S3__03615.jpg,123.82,[],Capsulorhexis
3616,191S3__03616.jpg,123.85,[],Capsulorhexis
3617,191S3__03617.jpg,123.89,[],Capsulorhexis
3618,191S3__03618.jpg,123.92,[],Capsulorhexis
3619,191S3__03619.jpg,123.95,[],Capsulorhexis
3620,191S3__03620.jpg,123.99,"[{'class': 'skinholder', 'xmin': 1627, 'xmax': 1918, 'ymin': 411, 'ymax': 544}, {'class': 'iris', 'xmin': 875, 'xmax': 1534, 'ymin': 457, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 310, 'xmax': 712, 'ymin': 522, 'ymax': 696}]",Capsulorhexis
3621,191S3__03621.jpg,124.02,[],Capsulorhexis
3622,191S3__03622.jpg,124.06,[],Capsulorhexis
3623,191S3__03623.jpg,124.09,[],Capsulorhexis
3624,191S3__03624.jpg,124.12,[],Capsulorhexis
3625,191S3__03625.jpg,124.16,[],Capsulorhexis
3626,191S3__03626.jpg,124.19,[],Capsulorhexis
3627,191S3__03627.jpg,124.23,[],Capsulorhexis
3628,191S3__03628.jpg,124.26,[],Capsulorhexis
3629,191S3__03629.jpg,124.3,[],Capsulorhexis
